ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
350,256,268,263,11906,1,6,9,SO45662,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
312,258,270,265,11298,1,100,4,SO45668,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,258,270,265,11528,1,100,4,SO45669,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,258,270,265,11541,1,100,1,SO45670,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,258,270,265,11628,1,100,4,SO45671,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
349,258,270,265,11765,1,6,9,SO45676,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
348,258,270,265,11895,1,6,9,SO45677,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
313,259,271,266,11281,1,100,4,SO45678,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,259,271,266,11540,1,100,4,SO45679,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
345,260,272,267,11485,1,98,10,SO45684,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
344,260,272,267,11898,1,6,9,SO45691,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
311,261,273,268,11292,1,100,4,SO45695,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,261,273,268,11326,1,100,4,SO45696,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,261,273,268,11516,1,100,4,SO45697,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,262,274,269,11278,1,100,1,SO45700,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,262,274,269,11538,1,100,4,SO45701,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,263,275,270,11267,1,100,4,SO45706,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
346,263,275,270,11767,1,6,9,SO45712,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
345,263,275,270,11904,1,6,9,SO45707,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
312,264,276,271,11534,1,100,4,SO45714,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,265,277,272,11272,1,100,4,SO45718,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,265,277,272,11325,1,100,1,SO45717,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
345,265,277,272,11766,1,6,9,SO45721,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
351,265,277,272,11908,1,6,9,SO45722,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
311,266,278,273,11290,1,100,4,SO45723,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
350,266,278,273,11909,1,6,9,SO45727,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
310,267,279,274,11286,1,100,4,SO45731,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,267,279,274,11537,1,100,4,SO45732,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,267,279,274,11624,1,100,4,SO45733,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,267,279,274,11630,1,100,1,SO45734,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
346,267,279,274,11900,1,6,9,SO45738,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
348,267,279,274,11903,1,6,9,SO45739,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
351,268,280,275,11894,1,6,9,SO45744,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
314,269,281,276,11539,1,100,4,SO45747,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,270,282,277,11529,1,100,1,SO45754,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,270,282,277,11536,1,100,4,SO45755,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,270,282,277,11625,1,100,4,SO45756,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,271,283,278,11295,1,100,4,SO45759,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,271,283,278,11329,1,100,4,SO45760,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,271,283,278,11629,1,100,4,SO45761,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
350,272,284,279,11245,1,100,8,SO45765,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
312,272,284,279,11297,1,100,4,SO45766,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,272,284,279,11299,1,100,4,SO45767,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,272,284,279,11324,1,100,4,SO45768,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,272,284,279,11327,1,100,4,SO45769,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,273,285,280,11261,1,100,4,SO45774,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,273,285,280,11271,1,100,4,SO45771,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
346,274,286,281,11907,1,6,9,SO45777,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
313,275,287,282,11830,1,100,4,SO45816,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,277,289,284,11696,1,100,1,SO45824,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
351,277,289,284,11916,1,6,9,SO45832,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
313,278,290,285,11688,1,100,1,SO45835,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,278,290,285,11815,1,100,1,SO45833,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,278,290,285,11816,1,100,4,SO45834,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
349,278,290,285,11915,1,6,9,SO45839,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
349,279,291,286,11246,1,100,8,SO45840,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
314,279,291,286,11742,1,100,4,SO45842,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,279,291,286,11775,1,100,4,SO45843,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,279,291,286,11812,1,100,1,SO45844,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,281,293,288,11683,1,100,4,SO45851,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,281,293,288,11776,1,100,4,SO45850,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
351,281,293,288,11919,1,6,9,SO45857,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
350,281,293,288,11952,1,6,9,SO45858,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
314,283,295,290,11873,1,100,4,SO45863,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,284,296,291,11772,1,100,1,SO45867,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
347,285,297,292,11249,1,100,8,SO45872,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
351,285,297,292,11910,1,6,9,SO45877,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
314,285,297,292,11925,1,100,1,SO45873,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,286,298,293,11678,1,100,1,SO45884,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,286,298,293,11707,1,100,4,SO45880,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,286,298,293,11745,1,100,1,SO45882,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,286,298,293,11799,1,100,1,SO45883,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
350,286,298,293,11920,1,6,9,SO45889,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
349,287,299,294,11338,1,100,8,SO45890,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
346,287,299,294,11380,1,100,8,SO45891,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
311,288,300,295,11727,1,100,4,SO45895,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,289,301,296,11665,1,100,4,SO45901,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,289,301,296,11817,1,100,4,SO45899,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,289,301,296,11837,1,100,4,SO45900,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
347,289,301,296,11918,1,6,9,SO45908,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
313,289,301,296,11933,1,100,1,SO45897,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
349,289,301,296,11947,1,6,9,SO45909,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
311,290,302,297,11777,1,100,4,SO45910,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,290,302,297,11797,1,100,4,SO45911,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
349,290,302,297,11929,1,6,9,SO45914,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
347,290,302,297,11930,1,6,9,SO45915,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
346,290,302,297,11964,1,6,9,SO45916,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
346,291,303,298,11332,1,100,8,SO45917,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
313,291,303,298,11741,1,100,4,SO45918,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,291,303,298,11780,1,100,1,SO45919,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,291,303,298,11798,1,100,1,SO45921,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,291,303,298,11811,1,100,4,SO45923,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
347,291,303,298,11942,1,6,9,SO45925,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
312,292,304,299,11796,1,100,4,SO45927,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,292,304,299,11813,1,100,1,SO45928,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,292,304,299,11825,1,100,4,SO45929,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,293,305,300,11666,1,100,4,SO45934,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,293,305,300,11779,1,100,1,SO45933,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,294,306,301,11654,1,100,4,SO45938,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
350,294,306,301,11914,1,6,9,SO45946,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
351,294,306,301,11943,1,6,9,SO45947,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
348,295,307,302,11944,1,6,9,SO45951,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
347,295,307,302,11969,1,6,9,SO45952,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
314,296,308,303,11810,1,100,1,SO45954,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,297,309,304,11671,1,100,4,SO45960,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,297,309,304,11809,1,100,4,SO45957,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,297,309,304,11818,1,100,4,SO45958,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,297,309,304,11872,1,100,4,SO45959,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
345,297,309,304,11946,1,6,9,SO45966,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
311,298,310,305,11834,1,100,4,SO45968,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
348,298,310,305,11963,1,6,9,SO45970,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
345,299,311,306,11335,1,100,8,SO45971,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
313,299,311,306,11773,1,100,4,SO45973,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
350,299,311,306,11967,1,6,9,SO45978,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
314,301,313,308,11675,1,100,1,SO45988,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,301,313,308,11690,1,100,1,SO45984,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,301,313,308,11708,1,100,4,SO45985,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,301,313,308,11743,1,100,4,SO45986,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,301,313,308,11854,1,100,4,SO45987,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
351,301,313,308,11976,1,6,9,SO45991,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
311,302,314,309,11774,1,100,4,SO45994,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,302,314,309,11839,1,100,4,SO45996,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
313,302,314,309,11924,1,100,4,SO45993,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,303,315,310,11664,1,100,4,SO46004,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,303,315,310,11778,1,100,1,SO46000,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,303,315,310,11826,1,100,4,SO46002,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,303,315,310,11831,1,100,4,SO46003,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
348,303,315,310,11912,1,6,9,SO46008,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
344,303,315,310,11917,1,6,9,SO46009,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
348,304,316,311,11488,1,98,10,SO46010,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
351,304,316,311,11489,1,98,10,SO46011,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
312,304,316,311,11663,1,100,1,SO46018,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
311,304,316,311,11705,1,100,4,SO46013,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,304,316,311,11885,1,100,4,SO46016,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
314,304,316,311,11886,1,100,4,SO46017,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
346,304,316,311,11968,1,6,9,SO46022,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
311,305,317,312,11937,1,100,1,SO46111,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,305,317,312,11945,1,100,4,SO46112,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,305,317,312,11955,1,100,4,SO46113,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
310,307,319,314,11956,1,100,4,SO46125,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
312,308,320,315,11954,1,100,4,SO46131,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
347,308,320,315,11977,1,6,9,SO46139,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
350,308,320,315,11991,1,6,9,SO46140,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
345,310,322,317,11421,1,100,8,SO46146,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
349,310,322,317,11989,1,6,9,SO46154,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
351,311,323,318,11996,1,6,9,SO46159,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
351,312,324,319,11412,1,100,8,SO46160,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
347,312,324,319,11997,1,6,9,SO46167,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
349,314,326,321,11491,1,98,10,SO46176,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
313,315,327,322,11983,1,100,4,SO46179,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
346,315,327,322,11995,1,6,9,SO46182,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
313,317,329,324,11939,1,100,4,SO46194,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
348,317,329,324,11988,1,6,9,SO46204,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
346,317,329,324,11999,1,6,9,SO46203,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
351,320,332,327,11990,1,6,9,SO46227,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
349,320,332,327,11993,1,6,9,SO46228,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
344,321,333,328,11395,1,100,8,SO46229,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
344,321,333,328,11493,1,98,10,SO46230,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
350,323,335,330,11998,1,6,9,SO46251,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
347,323,335,330,12000,1,6,9,SO46249,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
346,324,336,331,11992,1,6,9,SO46257,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
312,326,338,333,11934,1,100,1,SO46265,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,
345,329,341,336,11986,1,6,9,SO46294,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
350,332,344,339,11994,1,6,9,SO46309,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
346,337,349,344,11496,1,98,10,SO46395,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
348,339,351,346,11548,1,98,10,SO46410,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
345,342,354,349,11428,1,100,8,SO46429,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
348,347,359,354,11423,1,100,8,SO46463,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,
344,357,369,364,11427,1,100,8,SO46537,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
347,358,370,365,11431,1,100,8,SO46542,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
345,358,370,365,11549,1,98,10,SO46543,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
347,360,372,367,11494,1,98,10,SO46564,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,
356,370,382,377,11484,1,100,8,SO46710,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
362,371,383,378,11604,2,98,10,SO46719,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
356,378,390,385,11568,1,98,10,SO46777,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
352,378,390,385,11610,1,98,10,SO46778,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
358,386,398,393,11603,1,98,10,SO46845,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
362,388,400,395,11550,2,98,10,SO46862,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
362,388,400,395,11575,2,98,10,SO46863,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
362,390,402,397,11470,2,100,8,SO46875,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
362,395,407,402,11481,2,100,8,SO46919,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
362,396,408,403,11609,2,98,10,SO46920,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
360,401,413,408,11612,1,98,10,SO47100,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
352,402,414,409,11616,1,98,10,SO47107,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
358,410,422,417,11492,1,100,8,SO47176,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
362,415,427,422,11564,2,100,8,SO47231,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
358,418,430,425,11561,1,100,8,SO47255,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
352,421,433,428,11615,1,98,10,SO47280,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
360,436,448,443,11605,1,100,8,SO47504,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
352,439,451,446,11598,1,100,8,SO47528,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
356,453,465,460,11570,1,100,8,SO47634,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
362,499,511,506,11614,2,100,8,SO48148,1,1,1,2049.0982,2049.0982,0,0,1105.81,1105.81,2049.0982,163.9279,51.2275,,
354,502,514,509,11613,1,100,8,SO48170,1,1,1,2071.4196,2071.4196,0,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,
